rarity	form-count	obtain	involve	max-base-level	max-plus-level	egg-1	egg-2	true-form	ultra-form	talents	version	orb-count	xp-curve	involve-description	ultra-involve-description	level-curve	obtain-stage	trueform-stage
2	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	80					0|3|10|0|0|3|30|0|0|0|0|44|2|-1|0|11|10|23|50|0|0|0|0|0|0|11|1|-1|0|39|0|0|0|0|0|0|0|0|0|39|3|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	5000|8000|12200|17800|24800|33200|43000|54200|66800|80800	第3進化後體力與射程皆會獲得提升！|同時使紅色敵人動作|變慢的時間增長！		3		
2	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	80					0|14|0|0|0|0|0|0|0|0|0|14|3|-1|0|39|0|0|0|0|0|0|0|0|0|39|3|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|26|10|15|60|0|0|0|0|0|0|32|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	5000|8000|12200|17800|24800|33200|43000|54200|66800|80800	第3進化後，體力、移動速度|攻擊力、射程皆會獲得提升！		3		
4	3	稀有轉蛋活動「超激烈爆彈」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					8|2|10|30|30|15|60|0|0|0|0|76|7|306|0|14|0|0|0|0|0|0|0|0|0|14|9|-1|0|46|0|0|0|0|0|0|0|0|0|55|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後整體能力強化|同時提升會心一擊率！|還能夠將敵人的打飛效果無效化		2		
2	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	80					0|18|10|16|70|0|0|0|0|0|0|18|2|-1|0|37|0|0|0|0|0|0|0|0|0|37|3|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|26|10|2|20|0|0|0|0|0|0|32|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	5000|8000|12200|17800|24800|33200|43000|54200|66800|80800	第3進化後|體力與攻擊力上升！		3		
4	4	稀有轉蛋活動「超激烈爆彈」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|3|10|40|40|24|60|0|0|0|0|3|7|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後整體能力強化！|還能發射波動攻擊！	第4進化後移動速度上升！|變成了全方位攻擊|且波動攻擊的等級提升！	2		
2	3	活動關卡「黑暗天堂」中可獲得	活動關卡「絕・黑暗天堂」取得後Lv20可進化	50	0								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3	10|19|0|黑暗天堂 - 進擊的黑漩渦 困難	
3	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	70					0|19|10|16|70|0|0|0|0|0|0|19|5|-1|0|20|10|16|70|0|0|0|0|0|0|20|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|25|10|30|300|0|0|0|0|0|0|31|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	6250|8200|12400|17800|24800|42400|64500|93000|148000|298000	第3進化後體力大幅上升！		2		
1	2	可利用外部特典獲得	尚未開放	50	0								1300|2500|4000|6000|8500|11500|15000|19000|23500|28500			0		
2	3	10月活動關卡「秋天運動會！」中可獲得	於開眼活動關卡「開眼運動會貓來襲！」取得後Lv20可進化	50	0								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3	1|38|7|秋天運動會！ - 大家都第一名就好了呀！	
2	2	公主踢騎士Sweets合作轉蛋可獲得	尚未開放	50	80								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3		
2	2	公主踢騎士Sweets合作轉蛋可獲得	尚未開放	50	80								800|1500|2400|3600|5100|6900|9000|11400|14100|29800			3		
4	3	公主踢騎士Sweets合作轉蛋可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|37|0|0|0|0|0|0|0|0|0|37|9|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|26|10|28|100|0|0|0|0|0|0|32|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	7800|9800|14800|21800|42500|64300|93200|118000|149800|212400	第3進化後攻擊速度上升！|同時再生產的所需時間也會縮短！|還會使黑色敵人動作停止的時間變長！		2		
2	3	公主踢騎士Sweets合作轉蛋可獲得	使用足夠的XP及貓薄荷可進化	50	80								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800	第3進化後體力上升！|還能夠將敵人的打飛效果無效化！		3		
3	3	公主踢騎士Sweets合作轉蛋可獲得	使用足夠的XP及貓薄荷可進化	50	70								7800|9600|12200|17800|24800|33200|43000|54200|84500|124500	第3進化後|體力與攻擊力上升！|攻擊次數也會增加！		2		
3	3	期間限定合作活動關卡「超魅惑公主」中可獲得	期間限定合作活動關卡「開眼飛踢睡美人來襲！」取得後Lv20可進化	50	0								2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			2	2|1|5|超魅惑公主 - 公主爭奪戰	
2	3	11月活動關卡「勞動感謝特別活動！」中可獲得	於開眼活動關卡「開眼上班族貓來襲！」取得後Lv20可進化	50	0								5000|8000|12200|17800|24800|33200|43000|54200|66800|110800			3	1|9|5|勞動感謝特別活動！ - 我要辭職了	
4	3	稀有轉蛋活動「戰國武神巴薩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|10|10|60|60|14|50|0|0|0|0|10|7|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後攻擊力上升！|同時移動速度也上升！|比誰都更快速！		2		
4	3	稀有轉蛋活動「戰國武神巴薩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|10|10|0|0|23|50|0|0|0|0|46|8|-1|0|18|10|16|70|0|0|0|0|0|0|18|8|-1|0|25|10|30|300|0|0|0|0|0|0|31|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後|整體能力皆會強化！|同時攻擊力也更容易上升！		2		
4	4	稀有轉蛋活動「戰國武神巴薩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|27|10|1|10|0|0|0|0|0|0|29|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力大幅上升！|同時攻擊力也會獲得提升！|還會使黑色敵人動作停止的時間變長！	第4進化後體力上升！|並且取得使惡魔動作停止|以及烈波反擊的能力！	2		
2	3	12月活動關卡「聖誕節居然來了！」中可獲得	於開眼活動關卡「開眼的馴鹿魚來襲！」取得後Lv20可進化	50	0								5000|8000|12200|17800|24800|33200|43000|54200|66800|110800			3	1|10|7|聖誕節居然來了！ - 祝你聖誕快樂！	
4	4	稀有轉蛋活動「電腦學園銀河美少女團」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|2|10|40|40|15|60|0|0|0|0|2|7|-1|0|10|10|50|50|23|50|0|0|0|0|10|7|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力與|移動速度大幅上升！|同時攻擊力與射程也會獲得提升！	第4進化後射程獲得提升！|且移動速度和攻擊速度也上升！|可以給予飄浮敵人極度傷害！	2		
4	3	稀有轉蛋活動「電腦學園銀河美少女團」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|10|10|50|50|23|50|0|0|0|0|10|7|-1|0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力與|移動速度大幅上升！|同時攻擊力與射程也會獲得提升！		2		
2	3	Google合作活動關卡可獲得	期間限定合作活動關卡「開眼Droid！」取得後Lv20可進化	50	0								1500|2100|2600|3200|4200|6000|8100|10500|13200|19200			3	2|3|7|來自初期的使者 - 炸蛋球	
2	3	活動關卡「紅色突變」中可獲得	活動關卡「絕・紅色突變」取得後Lv20可進化	50	0								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3	10|18|0|紅色突變 - 進擊的紅漩渦 困難	
2	3	1月活動關卡「新年快樂？」中可獲得	於開眼活動關卡「開眼成人貓來襲！」取得後Lv20可進化	50	0								1500|2100|2600|3200|4200|6000|8100|10500|13200|19200			3	1|11|7|新年快樂？ - 不管幾歲都有壓歲錢	
2	3	2月活動關卡「被召喚的福！」中可獲得	於開眼活動關卡「開眼我是鬼！」取得後Lv20可進化	50	0								1500|2100|2600|3200|4200|6000|9100|13500|18200|25200			3	1|12|7|被召喚的福！ - 禍福無門	
2	3	3月活動關卡「人偶架上的戰士們」中可獲得	於開眼活動關卡「開眼人偶貓咪來襲！」取得後Lv20可進化	50	0								1500|2100|2600|3200|4200|6000|9100|13500|18200|25200			3	1|13|7|人偶架上的戰士們 - 一團和氣和樂融融	
1	2	可利用外部特典獲得/春節活動轉蛋可獲得	尚未開放	50	0								1300|2500|4000|6000|8500|11500|15000|19000|23500|28500			0		
4	3	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|1|10|30|30|57|120|50|50|0|0|1|7|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|40|0|0|0|0|0|0|0|0|0|40|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後整體能力強化！|同時必定能打飛|飄浮敵人！		2		
4	3	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|8|10|3|30|0|0|0|0|0|0|45|8|-1|0|17|10|5|15|3|3|0|0|0|0|17|7|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|25|10|100|1000|0|0|0|0|0|0|31|14|-1|1|36|0|0|0|0|0|0|0|0|0|36|10|-1|1|40|0|0|0|0|0|0|0|0|0|40|10|-1|1		1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後，體力、移動速度|攻擊力、射程皆會獲得提升！		2		
4	3	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|8|10|3|30|0|0|0|0|0|0|45|8|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|40|0|0|0|0|0|0|0|0|0|40|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力、攻擊力|射程皆會獲得提升！		2		
4	3	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|6|1|0|0|0|0|0|0|0|0|6|9|-1|0|29|1|0|0|0|0|0|0|0|0|25|9|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|66|0|0|0|0|0|0|0|0|0|91|10|-1|1|3|10|5|50|0|0|0|0|0|0|63|14|-1|1|25|10|100|1000|0|0|0|0|0|0|31|14|-1|1		2	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力、射程|攻擊速度皆會獲得提升！		2		
4	3	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|51|10|30|30|24|60|0|0|0|0|60|7|-1|0|47|0|0|0|0|0|0|0|0|0|56|9|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|46|0|0|0|0|0|0|0|0|0|55|10|-1|1|55|0|0|0|0|0|0|0|0|0|67|10|-1|1|64|0|5|5|30|30|0|0|0|0|86|10|-1|1		1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後，體力、移動速度|射程皆會獲得提升！|同時更善於攻擊紅色敵人！		2		
2	3	活動關卡「國士無雙」中可獲得	活動關卡「絕・國士無雙」取得後Lv20可進化	50	0								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3	10|20|0|國士無雙 - 進擊的白漩渦 困難	
4	2	擴散性百萬亞瑟王合作轉蛋可獲得	尚未開放	60	70								7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	龍族撲克合作轉蛋可獲得	尚未開放	60	70								7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
3	3	活動關卡「狂亂貓咪降臨」中可獲得	於活動關卡「大狂亂貓咪降臨」中獲得後Lv20可進化	50	0								62000|64000|66000|69000|72000|75000|79000|83000|88000|94000			4	10|24|0|狂亂貓降臨 - 暗黑附身 超級難	
3	3	活動關卡「狂亂坦克貓降臨」中可獲得	於活動關卡「大狂亂坦克貓降臨」中獲得後Lv20可進化	50	0								71500|73500|75500|78500|81500|84500|88500|92500|97500|103500			4	10|25|0|狂亂坦克貓降臨 - 絕對防壁 超級難	
3	3	活動關卡「狂亂戰鬥貓降臨」中可獲得	於活動關卡「大狂亂戰鬥貓降臨」中獲得後Lv20可進化	50	0								63500|65500|67500|70500|73500|76500|80500|84500|89500|95500			4	10|26|0|狂亂戰鬥貓降臨 - 狂戰士 超級難	
3	3	活動關卡「狂亂噁心貓降臨」中可獲得	於活動關卡「大狂亂噁心貓降臨」中獲得後Lv20可進化	50	0								79800|81800|83800|86800|89800|92800|96800|100800|105800|111800			4	10|27|0|狂亂噁心貓降臨 - 不蘇胡面貌 超級難	
3	3	活動關卡「狂亂牛貓降臨」中可獲得	於活動關卡「大狂亂牛貓降臨」中獲得後Lv20可進化	50	0								69900|71900|73900|76900|79900|82900|86900|90900|95900|101900			4	10|28|0|狂亂牛貓降臨 - 搖頭者 超級難	
3	3	活動關卡「狂亂鳥貓降臨」中可獲得	於活動關卡「大狂亂鳥貓降臨」中獲得後Lv20可進化	50	0								67000|69000|71000|74000|77000|80000|84000|88000|93000|99000			4	10|29|0|狂亂鳥貓降臨 - 豬鹿鳥 超級難	
3	3	活動關卡「狂亂魚貓降臨」中可獲得	於活動關卡「大狂亂魚貓降臨」中獲得後Lv20可進化	50	0								68700|70700|72700|75700|78700|81700|85700|89700|94700|100700			4	10|30|0|狂亂魚貓降臨 - 鮮魚地獄 超級難	
3	3	活動關卡「狂亂蜥蜴貓降臨」中可獲得	於活動關卡「大狂亂蜥蜴貓降臨」中獲得後Lv20可進化	50	0								93600|95600|97600|100600|103600|106600|110600|114600|119600|125600			4	10|31|0|狂亂蜥蜴貓降臨 - 哺乳類？ 超級難	
3	3	活動關卡「狂亂巨神貓降臨」中可獲得	於活動關卡「大狂亂巨神貓降臨」中獲得後Lv20可進化	50	0								99800|101800|103800|106800|109800|112800|116800|120800|125800|131800			4	10|32|0|狂亂巨神貓降臨 - 忘了自我的貓 超級難	
2	3	4月活動關卡「春天來了！高校教師」中可獲得	於開眼活動關卡「開眼少女貓來襲！」取得後Lv20可進化	50	0								2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|26|7|春天來了!高校教師 - 開始吧戀愛之詩	
1	2	擴散性百萬亞瑟王合作活動中可獲得	尚未開放	50	0								1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
1	2	https://youtu.be/ambQLHqnSvA	尚未開放	50	0								600|900|1800|3000|4500|6300|8400|10800|13500|16500			0		
1	3	小林幸子合作關卡可獲得	期間限定合作活動關卡「開眼的歌謠貓來襲！」取得後Lv20可進化	50	0								5884|15884|15884|25884|25884|35884|35884|45884|45884|55884			0	2|6|0|大魔王降臨！？ - 來了━━━(ﾟ∀ﾟ)━━━!!	
2	3	5月活動關卡「相思病戀歌」中可獲得	於開眼活動關卡「開眼至死不渝的戀情來襲！」取得後Lv20可進化	50	0								2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|29|7|相思病戀歌 - 就算這樣還是喜歡你！	
4	3	稀有轉蛋活動「電腦學園銀河美少女團」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|1|10|40|40|39|120|50|50|0|0|1|7|-1|0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|61|10|5|50|0|0|0|0|0|0|82|14|-1|1|40|0|0|0|0|0|0|0|0|0|40|10|-1|1|55|0|0|0|0|0|0|0|0|0|67|10|-1|1		2	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力、攻擊力|射程、攻擊速度皆會獲得提升！|還能夠將敵人的攻擊力下降無效化！		2		
4	3	稀有轉蛋活動「電腦學園銀河美少女團」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|58|10|10|100|0|0|0|0|0|0|78|7|-1|0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|18|10|16|70|0|0|0|0|0|0|18|8|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後攻擊力上升！|同時體力與移動速度大幅上升！|而且還能使敵人的打飛效果無效化！	第3進化後攻擊力上升！|同時體力與移動速度大幅上升！|而且還能使敵人的打飛效果無效化	2		
4	3	稀有轉蛋活動「電腦學園銀河美少女團」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|25|10|50|500|0|0|0|0|0|0|31|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|61|10|7|25|0|0|0|0|0|0|82|14|-1|1|39|0|0|0|0|0|0|0|0|0|39|10|-1|1|65|10|10|100|3|3|600|600|2800|2800|89|12|-1|1		2	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力、攻擊力|射程皆會獲得提升！同時也更容易將|飄浮敵人的動作停止！		2		
1	2	可利用外部特典獲得	尚未開放	50	0								1300|2500|4000|6000|8500|11500|15000|19000|23500|28500			0	1|139|0|神秘好禮！ - 好棒棒！粉絲團77777個讚！	
2	3	6月活動關卡「禁斷之妻」中可獲得	於開眼活動關卡「開眼新娘太太來襲！」取得後Lv20可進化	50	0								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3	1|30|7|禁斷之妻 - 最終沒說我願意。	
2	2	梅露可物語活動轉蛋可獲得	尚未開放	50	80								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3		
2	2	梅露可物語活動轉蛋可獲得	尚未開放	50	80								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3		
2	2	梅露可物語活動轉蛋可獲得	尚未開放	50	80								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3		
2	2	梅露可物語活動轉蛋可獲得	尚未開放	50	80								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3		
2	2	梅露可物語活動轉蛋可獲得	尚未開放	50	80								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3		
2	2	梅露可物語活動轉蛋可獲得	尚未開放	50	80								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3		
2	2	梅露可物語活動轉蛋可獲得	尚未開放	50	80								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3		
3	2	梅露可物語活動轉蛋可獲得	尚未開放	50	70								6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
3	2	梅露可物語活動轉蛋可獲得	尚未開放	50	70								6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
4	3	梅露可物語活動轉蛋可獲得	使用足夠的XP及貓薄荷可進化	60	70								7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力大幅上升！|偶爾能降低黑色敵人的攻擊力，並且取得|使動作變慢無效和超生命體特效能力！		2		
1	3	梅露可物語活動關卡中可獲得	期間限定合作活動關卡「開眼的癒術士來襲！」取得後Lv20可進化	50	0								1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0	2|8|7|對決！梅露可物語 - 一甩300碼	
1	3	梅露可物語活動登入獎章可獲得	期間限定合作活動關卡「開眼的梅露可來襲！」取得後Lv20可進化	50	0								1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
2	3	7月活動關卡「因為夏天喵！」中可獲得	於開眼活動關卡「開眼女王的假期來襲！」取得後Lv20可進化	50	0								2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|31|7|因為夏天喵！ - 貓的季節	
1	3	世界篇第1章「希臘」破關後開放	使用足夠的XP及貓薄荷、獸石可進化	50	0								2000|3500|6200|9800|14300|19700|26000|33200|41300|50300	第3進化後體力大幅上升！|除了對上紅色敵人很耐打|還獲得了超獸特效且能發射波動攻擊！		0		
4	3	稀有轉蛋活動「戰國武神巴薩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|8|10|3|30|0|0|0|0|0|0|45|8|-1|0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|46|0|0|0|0|0|0|0|0|0|55|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|62|10|10|100|5|5|0|0|0|0|83|12|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		2	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力、攻擊力|射程皆會獲得提升！		2		
4	3	稀有轉蛋活動「戰國武神巴薩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|15|10|32|50|0|0|0|0|0|0|15|7|-1|0|37|0|0|0|0|0|0|0|0|0|37|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|25|10|100|1000|0|0|0|0|0|0|31|8|-1|0|33|0|0|0|0|0|0|0|0|0|33|10|-1|1|39|0|0|0|0|0|0|0|0|0|39|10|-1|1|57|0|0|0|0|0|0|0|0|0|77|10|-1|1		1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力、攻擊力|射程皆會獲得提升！		2		
2	3	活動關卡「天譴」中可獲得	活動關卡「絕・天譴」取得後Lv20可進化	50	0								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3	10|21|0|天譴 - 進擊的天漩渦 困難	
1	3	不斷的拉貓咪基地的門可獲得	每月2日、22日2:22分開放「開眼花盆貓來襲」，取得後Lv20可進化（需未來篇第三章通關）	50	0								5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			0		
2	3	8月活動關卡「返鄉熱潮！」中可獲得	於開眼活動關卡「開眼幽魂吶吶來襲！」取得後Lv20可進化	50	0								2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|32|7|返鄉熱潮！ - 我已經不在那	
3	3	稀有轉蛋活動中限定激稀有角色	使用足夠的XP及貓薄荷可進化	50	70								200|400|700|1100|1600|2200|2900|3700|4600|5600	第3進化後體力上升！|同時也可使波動傷害無效化！		2		
1	3	通過傳奇故事「越獄隧道」最終關卡可獲得	通過傳奇故事「古代研究所」最終關卡後使用足夠的XP及貓薄荷可進化	50	0								7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後|體力、攻擊力與射程上升！|使封印我方角色特殊效果的古代詛咒無效化！		0	0|17|5|越獄隧道 - 大逃亡	
